farmer_id,gender,age,is_youth,is_pwd,disability_type,farmer_type,has_land_title,county,crop,crop_stage,season,phone_type,preferred_channel,preferred_language,literacy_level,loan_request,completed_repayment_history,missed_repayment,has_formal_credit_history,has_sales_records,has_buyer_records,active_savings_group,savings_group_reliability,cooperative_member,cooperative_reliability,cooperative_repayment_score,reliable_buyer,buyer_payment_reliability,verified_input_purchase,input_purchase_count,input_purchase_frequency,extension_support,mobile_money_consistency,peer_lending_reliability,seasonal_income_pattern,market_payment_consistency,climate_risk_level,pest_risk_level,market_delay_risk,localized_pest_outbreak,localized_drought_exposure,latent_repayment_probability,repayment_outcome,target_repaid_on_time
SYN-06078,male,23,True,False,,Youth farmer,False,Bungoma,Maize,planting,long_rains,shared_phone,ussd,en,medium,5225,False,True,False,False,False,True,medium,True,weak,40.0,False,none,False,0,none,False,medium,strong,volatile,weak,medium,medium,low,none,medium,0.1464,late,0
SYN-21482,female,29,True,True,visual,PWD farmer,False,Nakuru,Potatoes,vegetative,short_rains,shared_phone,ussd,en,medium,13237,False,False,False,False,False,True,weak,False,none,,False,none,True,1,low,False,high,none,stable,weak,medium,medium,low,medium,medium,0.4848,late,0
SYN-09222,male,67,False,False,,Smallholder farmer,False,Kakamega,Beans,planting,short_rains,smartphone,ussd,sw,medium,7897,False,False,False,False,False,True,strong,True,medium,60.0,False,none,True,2,medium,False,medium,strong,unknown,medium,medium,medium,medium,low,medium,0.8529,early,1
SYN-28434,female,45,False,False,,Women farmer,False,Uasin Gishu,Maize,vegetative,long_rains,feature_phone,ussd,en,high,8411,False,False,False,True,True,True,medium,True,medium,70.0,True,strong,True,1,low,False,unknown,none,moderate,weak,low,low,low,none,low,0.8664,early,1
SYN-29375,male,64,False,False,,Smallholder farmer,False,Nakuru,Sorghum,flowering,long_rains,feature_phone,ussd,en,medium,5245,True,False,False,True,False,False,none,False,none,,True,medium,True,4,high,False,medium,strong,stable,weak,low,medium,low,medium,low,0.9512,on_time,1
SYN-28302,female,42,False,False,,Women farmer,True,Uasin Gishu,Maize,flowering,short_rains,smartphone,app,en,medium,9745,True,False,False,True,False,True,weak,False,none,,False,none,True,3,medium,False,low,medium,stable,weak,high,medium,medium,none,high,0.8091,fully_repaid,1
SYN-13089,male,63,False,False,,Smallholder farmer,False,Machakos,Maize,planting,short_rains,feature_phone,ussd,en,medium,6620,False,False,True,True,True,False,none,True,medium,55.0,True,medium,True,1,low,False,high,medium,moderate,medium,medium,high,medium,high,medium,0.8088,late,0
SYN-12359,male,62,False,False,,Smallholder farmer,False,Bungoma,Maize,planting,long_rains,feature_phone,ussd,sw,high,7573,False,False,False,False,False,True,medium,False,none,,False,none,True,3,medium,True,medium,strong,stable,medium,medium,low,high,none,medium,0.7171,late,0
SYN-08086,female,44,False,False,,Women farmer,False,Makueni,Beans,planting,long_rains,feature_phone,ussd,en,high,7503,True,False,True,False,False,True,medium,False,none,,False,none,True,5,high,False,low,strong,volatile,medium,high,medium,medium,medium,high,0.4762,restructured,0
SYN-03926,male,28,True,False,,Youth farmer,False,Kisumu,Potatoes,harvest,long_rains,feature_phone,ussd,sw,high,18843,True,False,False,False,False,True,strong,False,none,,False,none,True,4,high,False,low,weak,volatile,medium,medium,high,low,high,medium,0.3918,restructured,0
SYN-07092,male,52,False,False,,Smallholder farmer,True,Kakamega,Maize,harvest,dry_season,feature_phone,ussd,sw,medium,14487,True,False,True,False,False,False,none,True,medium,83.0,False,none,True,3,medium,False,high,medium,moderate,strong,low,low,high,none,low,0.9566,on_time,1
SYN-06961,male,39,False,False,,Smallholder farmer,False,Uasin Gishu,Vegetables,vegetative,short_rains,feature_phone,ussd,en,high,10323,False,False,False,False,False,True,strong,False,none,,False,none,True,7,high,True,medium,medium,stable,medium,medium,medium,low,medium,medium,0.8686,late,0
SYN-14029,female,30,True,False,,Youth farmer,True,Uasin Gishu,Sorghum,flowering,long_rains,smartphone,sms,en,high,4442,False,False,False,False,False,True,medium,False,none,,False,none,True,3,medium,False,medium,medium,stable,medium,high,low,medium,low,high,0.6208,on_time,1
SYN-21757,male,51,False,False,,Smallholder farmer,True,Kisumu,Maize,planting,short_rains,feature_phone,ussd,en,medium,11044,True,False,False,False,True,True,strong,True,medium,66.0,True,strong,True,7,high,False,medium,weak,volatile,medium,low,medium,medium,low,low,0.9279,on_time,1
SYN-22085,male,22,True,False,,Youth farmer,False,Nakuru,Tomatoes,flowering,dry_season,feature_phone,ussd,sw,medium,24507,True,False,False,True,False,True,weak,True,medium,81.0,False,none,True,1,low,False,medium,strong,moderate,none,medium,medium,medium,medium,medium,0.6307,on_time,1
SYN-10902,male,31,True,False,,Youth farmer,False,Uasin Gishu,Maize,vegetative,long_rains,feature_phone,ussd,sw,high,9805,False,False,False,True,False,False,none,False,none,,False,none,True,2,medium,False,unknown,weak,moderate,strong,low,low,medium,low,low,0.5682,late,0
SYN-14419,female,24,True,False,,Youth farmer,False,Machakos,Maize,vegetative,long_rains,smartphone,app,en,medium,8339,True,False,False,False,False,True,medium,True,weak,59.0,False,none,True,2,medium,True,medium,weak,volatile,strong,low,low,high,low,low,0.8514,restructured,0
SYN-19540,male,31,True,False,,Youth farmer,False,Kisumu,Tomatoes,flowering,long_rains,smartphone,ussd,en,high,14524,False,True,True,False,False,False,none,True,strong,81.0,False,none,True,2,medium,True,medium,weak,stable,strong,medium,medium,low,low,medium,0.6902,restructured,0
SYN-29686,male,36,False,False,,Smallholder farmer,True,Machakos,Potatoes,planting,short_rains,feature_phone,ussd,en,low,12801,True,False,False,True,True,True,strong,True,weak,22.0,True,medium,True,4,high,False,low,medium,volatile,weak,high,medium,low,medium,high,0.5799,restructured,0
SYN-20002,male,56,False,False,,Smallholder farmer,False,Uasin Gishu,Sorghum,vegetative,dry_season,feature_phone,ussd,sw,high,8189,False,True,False,False,False,False,none,True,weak,41.0,False,none,False,0,none,True,high,medium,stable,none,high,high,medium,medium,high,0.0877,defaulted,0
SYN-06632,male,47,False,False,,Smallholder farmer,False,Nakuru,Maize,flowering,short_rains,feature_phone,ussd,en,medium,9750,True,False,False,True,True,True,medium,True,weak,44.0,True,medium,False,0,none,True,low,none,volatile,weak,low,low,low,low,low,0.6479,restructured,0
SYN-23715,female,29,True,False,,Youth farmer,False,Uasin Gishu,Beans,harvest,dry_season,smartphone,ussd,en,high,4321,True,True,False,True,False,True,strong,True,medium,78.0,False,none,True,3,medium,False,low,none,stable,medium,low,medium,low,low,low,0.8273,fully_repaid,1
SYN-13536,female,66,False,True,mobility,PWD farmer,True,Makueni,Vegetables,vegetative,short_rains,smartphone,app,sw,high,17087,False,False,False,True,False,True,weak,False,none,,False,none,True,2,medium,False,medium,medium,unknown,medium,high,high,high,medium,high,0.2159,late,0
SYN-11644,male,52,False,False,,Smallholder farmer,True,Bungoma,Sorghum,planting,dry_season,shared_phone,ussd,en,medium,6197,False,False,False,False,False,False,none,True,weak,38.0,False,none,True,1,low,False,low,weak,unknown,medium,low,medium,high,medium,low,0.2143,on_time,1
SYN-13549,male,59,False,False,,Smallholder farmer,False,Bungoma,Vegetables,vegetative,long_rains,smartphone,sms,sw,medium,16423,True,False,False,False,True,True,strong,False,none,,True,medium,True,2,medium,True,low,strong,moderate,medium,low,medium,high,none,low,0.9671,on_time,1
SYN-04784,female,62,False,False,,Women farmer,False,Uasin Gishu,Maize,planting,short_rains,feature_phone,ussd,sw,medium,10851,True,False,False,False,False,False,none,True,weak,48.0,False,none,True,4,high,False,high,none,moderate,medium,low,medium,medium,low,low,0.7721,on_time,1
SYN-22518,female,53,False,False,,Women farmer,False,Machakos,Maize,flowering,dry_season,smartphone,ussd,en,medium,8524,True,False,False,True,False,True,medium,False,none,,False,none,True,1,low,False,high,none,volatile,medium,medium,medium,medium,none,medium,0.4248,restructured,0
SYN-08730,female,44,False,False,,Women farmer,True,Kakamega,Potatoes,vegetative,long_rains,smartphone,sms,en,medium,19693,True,False,False,True,False,True,medium,True,medium,74.0,False,none,True,1,low,False,medium,medium,stable,none,medium,high,high,medium,medium,0.8426,on_time,1
SYN-17851,male,60,False,False,,Smallholder farmer,False,Machakos,Vegetables,flowering,long_rains,smartphone,sms,sw,medium,18996,True,False,False,True,False,False,none,True,medium,76.0,True,medium,True,7,high,True,medium,weak,unknown,medium,high,medium,medium,medium,high,0.8665,on_time,1
SYN-14354,female,22,True,False,,Youth farmer,True,Nakuru,Maize,vegetative,long_rains,smartphone,app,sw,high,9248,False,True,True,True,False,False,none,False,none,,False,none,True,1,low,False,medium,none,moderate,weak,high,medium,low,none,high,0.1194,defaulted,0
SYN-15644,female,64,False,True,other,PWD farmer,True,Makueni,Sorghum,harvest,long_rains,feature_phone,ussd,en,medium,7028,False,True,False,False,True,True,strong,True,medium,59.0,True,medium,True,1,low,True,high,medium,stable,strong,high,high,medium,high,high,0.4354,on_time,1
SYN-27285,female,64,False,False,,Women farmer,True,Kakamega,Maize,vegetative,short_rains,feature_phone,ussd,sw,medium,7522,True,False,False,True,False,True,weak,True,weak,53.0,False,none,True,4,high,False,medium,strong,unknown,none,high,medium,medium,low,high,0.8325,on_time,1
SYN-10077,female,38,False,False,,Women farmer,False,Machakos,Tomatoes,harvest,long_rains,smartphone,ussd,en,medium,12495,False,False,False,False,False,True,strong,True,medium,58.0,False,none,True,3,medium,True,unknown,medium,moderate,medium,medium,high,high,medium,medium,0.3319,late,0
SYN-05703,female,32,True,False,,Youth farmer,False,Machakos,Maize,planting,long_rains,feature_phone,ussd,sw,low,7351,False,False,False,True,True,False,none,False,none,,True,weak,False,0,none,True,unknown,none,volatile,weak,medium,low,low,low,medium,0.147,late,0
SYN-22669,female,53,False,False,,Women farmer,False,Machakos,Sorghum,harvest,long_rains,shared_phone,ussd,en,high,5003,False,False,False,False,False,True,strong,True,strong,83.0,False,none,True,2,medium,True,medium,strong,stable,medium,high,low,low,none,high,0.8852,on_time,1
SYN-12049,female,24,True,False,,Youth farmer,True,Nakuru,Tomatoes,harvest,short_rains,feature_phone,ussd,en,low,23732,False,False,False,False,False,True,medium,True,strong,98.0,False,none,True,2,medium,True,high,medium,unknown,medium,medium,low,high,none,medium,0.8107,early,1
SYN-14033,female,22,True,False,,Youth farmer,True,Kisumu,Maize,vegetative,long_rains,feature_phone,ussd,sw,low,12723,False,False,False,False,False,False,none,True,weak,47.0,False,none,True,2,medium,True,unknown,weak,moderate,weak,medium,low,high,low,medium,0.112,restructured,0
SYN-21307,male,46,False,False,,Smallholder farmer,True,Kisumu,Tomatoes,vegetative,long_rains,smartphone,ussd,en,medium,21408,True,False,False,False,False,True,strong,True,medium,52.0,False,none,True,3,medium,False,high,medium,moderate,strong,low,low,medium,low,low,0.9669,on_time,1
SYN-04474,female,47,False,False,,Women farmer,False,Nakuru,Vegetables,flowering,long_rains,smartphone,ussd,sw,high,19381,True,False,False,True,False,True,strong,False,none,,False,none,True,3,medium,True,unknown,none,moderate,none,low,high,medium,medium,low,0.5734,defaulted,0
SYN-21627,female,35,False,False,,Women farmer,False,Kisumu,Potatoes,planting,short_rains,shared_phone,ussd,sw,medium,8950,True,False,False,False,False,True,strong,True,weak,21.0,False,none,True,1,low,False,low,medium,volatile,strong,high,high,low,high,high,0.2098,late,0
SYN-27247,male,63,False,False,,Smallholder farmer,False,Bungoma,Beans,planting,long_rains,feature_phone,ussd,sw,medium,7328,False,False,True,False,False,True,medium,True,weak,30.0,False,none,True,1,low,True,medium,weak,moderate,strong,high,medium,low,medium,high,0.7189,fully_repaid,1
SYN-16372,male,62,False,False,,Smallholder farmer,False,Machakos,Tomatoes,planting,short_rains,feature_phone,ussd,en,medium,14017,False,True,False,False,False,True,strong,True,weak,33.0,False,none,True,1,low,False,low,weak,stable,none,medium,low,low,low,medium,0.3477,late,0
SYN-13665,male,37,False,False,,Smallholder farmer,False,Kisumu,Vegetables,planting,short_rains,smartphone,app,en,high,15373,True,False,False,False,True,False,none,True,weak,34.0,True,medium,True,3,medium,True,medium,none,unknown,strong,medium,medium,low,medium,medium,0.6488,late,0
SYN-02356,male,37,False,False,,Smallholder farmer,False,Bungoma,Maize,vegetative,dry_season,feature_phone,ussd,en,medium,9453,True,True,True,False,False,False,none,False,none,,False,none,True,1,low,True,low,weak,stable,none,low,medium,medium,medium,low,0.11,late,0
SYN-20115,male,63,False,True,hearing,PWD farmer,False,Bungoma,Maize,planting,long_rains,smartphone,ussd,en,medium,9202,False,False,False,False,True,True,medium,True,strong,100.0,True,medium,False,0,none,True,medium,medium,moderate,none,low,low,low,none,low,0.9092,late,0
SYN-22644,female,33,True,False,,Youth farmer,False,Makueni,Potatoes,vegetative,short_rains,smartphone,ussd,en,medium,16823,False,False,True,True,False,True,strong,False,none,,False,none,False,0,none,False,low,medium,moderate,weak,high,medium,low,low,high,0.6627,restructured,0
SYN-05809,female,36,False,False,,Women farmer,False,Kakamega,Beans,planting,dry_season,smartphone,ussd,en,medium,7039,False,False,False,False,True,True,medium,False,none,,True,medium,False,0,none,False,high,none,stable,weak,high,high,medium,medium,high,0.332,early,1
SYN-26645,female,30,True,False,,Youth farmer,True,Machakos,Maize,planting,long_rains,smartphone,sms,en,high,6030,True,False,False,False,False,True,medium,False,none,,False,none,True,3,medium,False,medium,strong,volatile,none,high,low,high,none,high,0.2864,defaulted,0
SYN-10075,female,43,False,False,,Women farmer,False,Makueni,Vegetables,vegetative,short_rains,feature_phone,ussd,sw,medium,14808,True,False,False,True,False,False,none,False,none,,False,none,True,1,low,True,high,none,stable,weak,high,medium,high,low,high,0.3713,late,0
SYN-25030,male,29,True,False,,Youth farmer,False,Bungoma,Sorghum,vegetative,long_rains,shared_phone,ussd,en,high,4965,True,False,True,False,False,True,medium,False,none,,False,none,True,1,low,False,high,medium,volatile,medium,low,medium,medium,low,low,0.6961,restructured,0
SYN-03764,male,36,False,False,,Smallholder farmer,True,Machakos,Maize,vegetative,long_rains,feature_phone,ussd,sw,medium,12973,False,False,False,True,True,False,none,True,medium,38.0,True,medium,True,1,low,True,low,medium,stable,weak,high,medium,medium,medium,high,0.3594,on_time,1
SYN-06459,male,43,False,True,mobility,PWD farmer,True,Kakamega,Maize,flowering,long_rains,smartphone,sms,sw,medium,7376,False,False,False,True,False,True,strong,True,medium,55.0,False,none,True,7,high,False,high,medium,unknown,none,low,low,medium,none,low,0.9339,on_time,1
SYN-02889,female,54,False,False,,Women farmer,False,Nakuru,Maize,vegetative,short_rains,feature_phone,ussd,sw,low,11169,True,True,False,False,False,True,medium,True,medium,63.0,False,none,False,0,none,False,medium,medium,volatile,weak,low,high,medium,high,low,0.2338,restructured,0
SYN-08466,female,35,False,False,,Women farmer,True,Kakamega,Maize,harvest,short_rains,smartphone,app,en,medium,4925,True,True,False,False,False,False,none,True,medium,95.0,False,none,False,0,none,False,medium,none,stable,strong,low,medium,high,medium,low,0.4009,on_time,1
SYN-11439,female,55,False,False,,Women farmer,False,Bungoma,Maize,vegetative,short_rains,feature_phone,ussd,en,medium,9309,True,False,False,True,False,False,none,True,weak,33.0,False,none,False,0,none,False,low,medium,unknown,weak,low,high,high,medium,low,0.2155,late,0
SYN-24812,female,42,False,False,,Women farmer,False,Uasin Gishu,Maize,planting,short_rains,feature_phone,ussd,en,low,7598,True,False,True,False,True,True,weak,True,strong,95.0,True,medium,True,1,low,False,medium,weak,volatile,medium,high,medium,medium,medium,high,0.8298,on_time,1
SYN-12362,female,35,False,False,,Women farmer,False,Kakamega,Maize,harvest,short_rains,smartphone,ussd,en,medium,6855,False,False,True,False,False,False,none,True,medium,61.0,False,none,True,2,medium,True,medium,medium,moderate,weak,low,high,medium,none,low,0.69,on_time,1
SYN-06458,male,41,False,False,,Smallholder farmer,False,Uasin Gishu,Maize,planting,dry_season,feature_phone,ussd,en,medium,10841,True,False,True,False,False,True,weak,False,none,,False,none,True,1,low,False,medium,medium,moderate,none,medium,low,low,low,medium,0.5772,defaulted,0
SYN-25808,male,47,False,False,,Smallholder farmer,False,Machakos,Tomatoes,flowering,dry_season,feature_phone,ussd,en,medium,20143,True,False,False,True,False,False,none,True,medium,82.0,False,none,True,1,low,False,medium,strong,volatile,strong,high,low,high,low,high,0.7001,early,1
SYN-06945,female,49,False,False,,Women farmer,False,Makueni,Beans,vegetative,short_rains,feature_phone,ussd,en,medium,6477,True,False,False,False,True,False,none,True,weak,40.0,True,medium,True,5,high,False,low,medium,volatile,medium,high,high,low,medium,high,0.5473,restructured,0
